birth_date,practice_description,team,team_abbr,oddsjam_id,age,injury_notes,search_rank,search_full_name,swish_id,active,practice_participation,espn_id,competitions,fantasy_data_id,number,birth_country,status,years_exp,high_school,hashtag,first_name,yahoo_id,fantasy_positions,gsis_id,stats_id,rotowire_id,team_changed_at,injury_body_part,college,search_last_name,depth_chart_order,weight,birth_city,news_updated,full_name,depth_chart_position,rotoworld_id,search_first_name,sport,position,player_id,pandascore_id,birth_state,height,opta_id,sportradar_id,last_name,injury_start_date,injury_status,metadata.channel_id,metadata.rookie_year,metadata.years_exp_shift,metadata,metadata.source_id,metadata.override_active,metadata.injury_override_regular_2020_5,metadata.injury_override_regular_2024_6,metadata.name,metadata.injury_override_regular_2024_11,metadata.injury_override_regular_2024_3,metadata.injury_override_regular_2020_1,metadata.injury_override_regular_2021_3,metadata.injury_override_off_2021_0,metadata.injury_override_off_2025_0,metadata.injury_override_off_2025_1,metadata.injury_override_regular_2024_7,metadata.injury_override_regular_2024_10,metadata.injury_override_regular_2024_14,metadata.injury_override_regular_2024_12,metadata.injury_override_regular_2024_15,metadata.injury_override_regular_2020_8,metadata.injury_override_regular_2022_1,metadata.injury_override_regular_2021_1,metadata.injury_override_regular_2020_10,metadata.injury_override_post_2024_3,metadata.injury_override_regular_2024_9,metadata.injury_override_regular_2024_4,metadata.injury_override_regular_2021_4,metadata.injury_override_regular_2024_8,metadata.injury_override_regular_2024_17,metadata.injury_override_regular_2024_13
1997-12-22,,,,,25.0,,664.0,damareacrockett,920072.0,True,,4035102.0,[],21240.0,33.0,,Active,4.0,Little Rock Christian Academy (AR),#damareacrockett-NFL-FA-33,Damarea,32502.0,['RB'], 00-0035448,920072.0,13559.0,,,Missouri,crockett,,225,,1692284428650.0,Damarea Crockett,,,damarea,nfl,RB,6334,,,71,,d4f0aa89-6309-4977-b779-7501eb8c8508,Crockett,,,1116853233231331328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-13,,,,,31.0,,9999999.0,andrewtiller,,False,,15098.0,[],14367.0,66.0,,Inactive,8.0,Central Islip (NY),#andrewtiller-NFL-FA-66,Andrew,25889.0,['OL'],00-0029661,,8352.0,,,Syracuse,tiller,,324,,,Andrew Tiller,,,andrew,nfl,G,1188,,,"6'4""",,18f9dc06-eaa6-4c7f-8995-78aea971fdd4,Tiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-11-17,,,,,26.0,,9999999.0,dominicksanders,,True,,3128706.0,[],20612.0,33.0,,Active,4.0,Tucker,#dominicksanders-NFL-FA-33,Dominick,31587.0,['DB'],00-0034467,,12912.0,,,Georgia,sanders,,200,,1534816806132.0,Dominick Sanders,,,dominick,nfl,FS,5650,,,72,,7428dd41-d736-4141-991d-b7a74b61aeda,Sanders,,,1116853138175819776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-05-01,,TEN,,9FB3C43535E4,23.0,,9999999.0,jaylenharrell,1229678.0,True,,,[],,92.0,,Active,1.0,Berkeley (FL),#jaylenharrell-NFL-TEN-92,Jaylen,,['DL'],,,17682.0,,,Michigan,harrell,3.0,247,,1714261236729.0,Jaylen Harrell,LOLB,,jaylen,nfl,DE,11835,,,76,,bd77a854-4a7f-4840-a3f9-c5f428bd2dda,Harrell,,,1113708835115134976,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-07-26,,ARI,,C5FD6EEB9BCFEC39,23.0,,9999999.0,elijahsimmons,,True,,,[],,96.0,,Active,0.0,Pearl-Cohn (TN),#elijahsimmons-NFL-ARI-96,Elijah,,['DL'],,,18701.0,,,Tennessee,simmons,4.0,334,,,Elijah Simmons,NT,,elijah,nfl,DL,12919,,,73,,ba329c30-24a8-11f0-b15a-a9504ed0c049,Simmons,,,1222787406260871168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CLE,,212B73CEA40998CF,,,9999999.0,kiseanjohnson,,True,,,[],,83.0,,Active,0.0,Ramsay (AL),#kiseanjohnson-NFL-CLE-83,Kisean,,['WR'],,,19135.0,,,Western Kentucky,johnson,,216,,1747083911875.0,Kisean Johnson,RWR,,kisean,nfl,WR,13166,,,73,,0bcd4790-29d9-11f0-90c4-e979903a2a33,Johnson,,,1225188148380708864,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-01-15,,,,,27.0,,9999999.0,destinyvaeao,,False,,2978355.0,[],18597.0,75.0,,Inactive,6.0,Tafuna (ASM),#destinyvaeao-NFL-FA-75,Destiny,29687.0,['DL'],00-0032859,,11541.0,,,Washington State,vaeao,,299,,1573596655837.0,Destiny Vaeao,,,destiny,nfl,DE,3784,,,76,,04ac7d14-68fc-4d70-b0f0-334dce9c1c45,Vaeao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-05-13,,,,54E5321412B2,25.0,,500.0,jalenwayne,1067478.0,True,,,[],,86.0,,Active,1.0,Spanish Fort (AL),#jalenwayne-NFL-FA-86,Jalen,,['WR'],,,16961.0,,,South Alabama,wayne,,210,,1726001753612.0,Jalen Wayne,,,jalen,nfl,WR,10230,,,74,,bea63fb0-f011-11ed-bebd-09e2015fb875,Wayne,,,1116852639141724160,2023,,,befcca71-bb86-4e14-8e11-ab6454315fd2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-04-13,,,,2C50A70F36A4,25.0,,413.0,enobenjamin,974627.0,True,,4242873.0,[],21773.0,26.0,,Active,4.0,Wylie East (TX),#enobenjamin-NFL-FA-26,Eno,32892.0,['RB'],,,14372.0,,,Arizona State,benjamin,,207,,1724113219604.0,Eno Benjamin,,,eno,nfl,RB,6951,,,69,,aebf7b65-da15-4499-b1af-6687fa50b2e4,Benjamin,,,1116853317067079680,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-20,,,,,27.0,,9999999.0,bobbyrichardson,,False,,2578316.0,[],17318.0,73.0,,Inactive,5.0,Plant,#bobbyrichardson-NFL-FA-73,Bobby,28763.0,['DL'],,,10320.0,,,Indiana,richardson,,286,,,Bobby Richardson,,,bobby,nfl,DT,2850,,,"6'3""",,c6c8743b-3e46-4477-ae6e-399435bc0918,Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-01-30,,,,,28.0,,9999999.0,ejuanprice,,False,,2576666.0,[],19095.0,51.0,,Inactive,5.0,Woodland Hills (PA),#ejuanprice-NFL-FA-51,Ejuan,30347.0,['LB'],00-0033974,,11934.0,,,Pittsburgh,price,,255,,1546470929593.0,Ejuan Price,,,ejuan,nfl,OLB,4249,,,72,,da734b72-1ac6-440f-89c9-40b90c0ad1a7,Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-03-01,,,,,27.0,,9999999.0,davidsteinmetz,747208.0,True,,3049836.0,[],20320.0,64.0,,Active,4.0,Grafton (MA),#davidsteinmetz-NFL-FA-64,David,31544.0,"['OL', 'OT']",00-0034456,,13270.0,,,Purdue,steinmetz,,321,,1641247858286.0,David Steinmetz,,,david,nfl,T,5683,,,80,,bb414aa3-f682-426b-abec-042edf34296d,Steinmetz,,,1116853143875878912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-12,,,,,30.0,,9999999.0,davistull,,True,,2520845.0,[],16908.0,58.0,,Active,7.0,Bearden,#davistull-NFL-FA-58,Davis,28536.0,['LB'], 00-0031946,,10363.0,,,Chattanooga,tull,,240,,1571885728116.0,Davis Tull,,,davis,nfl,OLB,2451,,,75,,5b947dd3-1a96-48ef-bbf6-bf905556629c,Tull,,,1116852806540591104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-21,,,,984404B8D165,29.0,,9999999.0,davidsharpe,835206.0,True,,3121656.0,[],19022.0,70.0,,Active,8.0,Duncan Fletcher (FL),#davidsharpe-NFL-FA-70,David,30242.0,"['OL', 'OT']",00-0033946,,11818.0,,,Florida,sharpe,,343,,1724820960956.0,David Sharpe,,,david,nfl,T,4176,,,78,,94710841-1b2e-4309-82ff-d7a00b4293e8,Sharpe,,,1113708786926776321,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-26,,,,9ED84D42760A,29.0,,517.0,pjwalker,749164.0,True,,3051308.0,[],19191.0,15.0,,Active,7.0,Elizabeth (NJ),#pjwalker-NFL-FA-15,P.J.,30538.0,['QB'],00-0033275,749164.0,12371.0,,,Temple,walker,,215,,1724803554042.0,P.J. Walker,,12666.0,pj,nfl,QB,4335,,,71,,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,Walker,,,1113708720044404737,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-21,,,,,32.0,,9999999.0,rickwagner,,True,,15900.0,[],14905.0,71.0,,Active,9.0,Nathan Hale (WI),#rickwagner-NFL-FA-71,Rick,26791.0,['OL'],00-0029893,,8739.0,,,Wisconsin,wagner,,315,,1613769302462.0,Rick Wagner,,8575.0,rick,nfl,G,1382,,,78,,2dff7d82-426e-42d6-8c7c-170ad3a24ad6,Wagner,,,1116852734755078144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-10-27,,,,,28.0,,9999999.0,malcolmlewis,,True,,2969967.0,[],19251.0,18.0,,Active,5.0,Miramar (FL),#malcolmlewis-NFL-FA-18,Malcolm,30643.0,['WR'],00-0033402,691585.0,12044.0,,,Miami,lewis,,194,,1515030301634.0,Malcolm Lewis,,,malcolm,nfl,WR,4392,,,70,,c82071bb-965d-4db6-8103-a7a2b2c60aaf,Lewis,,,1116852959796264960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,A03BAEF153871ED1,,,9999999.0,demecoroland,,True,,,[],,93.0,,Active,0.0,Broken Arrow (OK),#demecoroland-NFL-FA-93,Demeco,,['DL'],,,18972.0,,,Southern Miss,roland,,312,,1748547025448.0,Demeco Roland,,,demeco,nfl,DL,13140,,,75,,13fe7540-2639-11f0-bc29-91802aaf913d,Roland,,,1223512212123959296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-20,,,,,23.0,,482.0,alfonzograham,1332909.0,True,,,[],,29.0,,Inactive,1.0,Dunbar (MD),#alfonzograham-NFL-FA-29,Alfonzo,,['RB'],,,17620.0,,,Morgan State,graham,,180,,1712267430973.0,Alfonzo Graham,,,alfonzo,nfl,RB,11472,,,69,,076a8750-f33d-11ed-b86a-1f6449c76e1d,Graham,,,1116852692778483712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-02-02,,,,,26.0,,1444.0,ravengreene,750480.0,True,,3049331.0,[],20293.0,0.0,,Active,4.0,First Colonial (VA),#ravengreene-NFL-FA-0,Raven,31433.0,['DB'],00-0034179,,13111.0,,Undisclosed,James Madison,greene,,197,,1630182056368.0,Raven Greene,,,raven,nfl,DB,5545,,,71,,374036ec-f329-4098-8972-0d9ca326fd37,Greene,,Questionable,1116853120048037888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-09-11,,,,,29.0,,9999999.0,julianhowsare,,False,,3124451.0,[],17333.0,43.0,,Inactive,7.0,Altoona (PA),#julianhowsare-NFL-FA-43,Julian,28938.0,['RB'],,870483.0,10772.0,,,Clarion,howsare,,255,,,Julian Howsare,,,julian,nfl,RB,2865,,,75,,0da48ebc-949c-427f-bdd8-eb39e55c58ec,Howsare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-19,,,,,30.0,,9999999.0,khaledholmes,,False,,15897.0,[],15006.0,68.0,,Inactive,7.0,Mater Dei (CA),#khaledholmes-NFL-FA-68,Khaled,26744.0,['OL'],,,8633.0,,,Southern California,holmes,,309,,,Khaled Holmes,,8542.0,khaled,nfl,C,1437,,,"6'3""",,05f8aa7b-3df8-4091-963d-1d4eabb56fa9,Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-15,,,,,27.0,,9999999.0,micahhannemann,,True,,2980441.0,[],20272.0,35.0,,Active,4.0,Lone Peak,#micahhannemann-NFL-FA-35,Micah,31455.0,['DB'],00-0034252,,13143.0,,,Brigham Young,hannemann,,190,,,Micah Hannemann,,,micah,nfl,FS,5535,,,72,,b0c19fa7-b58a-413e-812b-54fce2038239,Hannemann,,,1116853117699227648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-14,,,,,24.0,,382.0,thaddeusmoss,920813.0,True,,4036189.0,[],21955.0,81.0,,Active,2.0,Lincoln (RI),#thaddeusmoss-NFL-FA-81,Thaddeus,33208.0,['TE'],,,14524.0,,,LSU,moss,,240,,1662395742683.0,Thaddeus Moss,,,thaddeus,nfl,TE,6919,,,75,,309b8104-8407-4365-989a-f726251714a7,Moss,,,1116853315242557440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-06-20,,,,,25.0,,9999999.0,malikmcdowell,838233.0,True,,3134681.0,[],18941.0,58.0,,Active,5.0,Southfield (MI),#malikmcdowell-NFL-FA-58,Malik,30148.0,['DL'],,838233.0,11689.0,,,Michigan State,mcdowell,,295,,1647352825361.0,Malik McDowell,,12231.0,malik,nfl,DT,4095,,,78,,3d78f1f8-958d-4eb4-a238-442aa9f22333,McDowell,,,1116852924534751232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-05,,,,,31.0,,9999999.0,mikeharris,,False,,15573.0,[],14125.0,79.0,,Injured Reserve,8.0,Duarte (CA),#mikeharris-NFL-FA-79,Mike,26193.0,['OL'],,,8548.0,,,UCLA,harris,,338,,,Mike Harris,,,mike,nfl,G,1140,,,"6'5""",,6a7c8fb3-2d21-4fc2-a2d5-bee1ab74f21b,Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-07-19,,,,,23.0,,,gunnarvogel,920948.0,True,,,[],,0.0,,Active,1.0,Westerville South (OH),#gunnarvogel-NFL-FA-0,Gunnar,,['OL'],,,,,,Northwestern,vogel,,310,,,Gunnar Vogel,,,gunnar,nfl,OT,7847,,,78,,8f107315-e78c-4183-bd16-e3e5aa35c162,Vogel,,,1116853422419607552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,johnmccartan,,True,,,[],,,,Active,1.0,Santa Margarita (CA),#johnmccartan-NFL-FA,John,,['LB'],,,,,,Oregon State,mccartan,,258,,,John McCartan,,,john,nfl,LB,11978,,,77,,5fdb0eb0-0704-11ef-8ce2-8d161b92f03c,McCartan,,,1113708868417908737,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-12-19,,,,,26.0,,9999999.0,chrisdurant,,True,,3052021.0,[],20207.0,62.0,,Active,4.0,Oakton,#chrisdurant-NFL-FA-62,Chris,31674.0,['OL'],00-0034543,,13046.0,,,William & Mary,durant,,310,,,Chris Durant,,,chris,nfl,OT,5419,,,76,,66a249cc-3ba5-4b1b-bc6d-b292f7f8fc51,Durant,,,1116853099353341952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-10-20,,SEA,,59696B50F9E5,24.0,,44.0,kennethwalker,1164402.0,True,,,[],,9.0,,Active,3.0,Arlington (TN),#kennethwalker-NFL-SEA-9,Kenneth,,['RB'],,,15909.0,,Ankle,Michigan State,walker,1.0,211,,1749692449028.0,Kenneth Walker,RB,,kenneth,nfl,RB,8151,,,69,,22ee9bac-a64c-4d44-94fc-51d775465b3b,Walker,,Questionable,1113708720732270592,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-07,,,,,35.0,,9999999.0,andrefluellen,,False,,11321.0,[],1715.0,96.0,,Inactive,12.0,Cartersville (GA),#andrefluellen-NFL-FA-96,Andre,8864.0,['DL'],,,6378.0,,,Florida State,fluellen,,302,,,Andre Fluellen,,,andre,nfl,DT,60,,,"6'2""",,014e3f01-a75e-4714-8a77-e89a6b085e1f,Fluellen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-09-20,,,,,23.0,,9999999.0,brycethompson,1124663.0,True,,,[],,42.0,,Active,2.0,Dutch Fork (SC),#brycethompson-NFL-FA-42,Bryce,,['DB'],,,15409.0,,,Tennessee,thompson,,190,,1684161943609.0,Bryce Thompson,,,bryce,nfl,CB,7907,,,71,,743bf29c-a420-4e79-be70-3f2049cc38c7,Thompson,,,1116853433295437824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-24,,,,,36.0,,9999999.0,johngreco,,False,,11299.0,[],7815.0,73.0,,Inactive,14.0,Boardman (OH),#johngreco-NFL-FA-73,John,8842.0,['OL'],00-0026205,,5717.0,,,Toledo,greco,,318,,1519237201463.0,John Greco,,,john,nfl,G,319,,,76,,a54b32de-57a0-4ebb-9eca-059d956fee22,Greco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-27,,,,E5C34D6B9C9F,32.0,,9999999.0,austinreiter,546366.0,True,,2514816.0,[],16981.0,61.0,,Active,9.0,Lakewood Ranch (FL),#austinreiter-NFL-FA-61,Austin,28610.0,['OL'],00-0031958,,10494.0,,,South Florida,reiter,,301,,1652240132444.0,Austin Reiter,,10595.0,austin,nfl,C,2521,,,75,,a64aaa83-6381-4b2c-84b2-daf2002c9060,Reiter,,,1116852811871551488,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-06,,,,,26.0,,9999999.0,ejejiya,,True,,3120573.0,[],20751.0,57.0,,Active,3.0,Spring Lake Park,#ejejiya-NFL-FA-57,E.J.,32305.0,['LB'], 00-0035107,,14121.0,,,North Texas,ejiya,,235,,,E.J. Ejiya,,,ej,nfl,OLB,6064,,,73,,ae2f82ea-f93c-4133-93d9-3404006f3035,Ejiya,,,1116853196996739072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-22,,,,,26.0,,9999999.0,suttonsmith,885862.0,True,,3921970.0,[],20948.0,41.0,,Active,3.0,Francis Howell (MO),#suttonsmith-NFL-FA-41,Sutton,32007.0,['RB'], 00-0035218,885862.0,13462.0,,,Northern Illinois,smith,,235,,1653080408430.0,Sutton Smith,,,sutton,nfl,FB,6188,,,72,,50ffb7df-ae23-4211-a495-3beac62a6522,Smith,,,1116853214013030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-10-18,,BUF,,6209487DAAAC,25.0,,99.0,daltonkincaid,1135513.0,True,,,[],,86.0,,Active,2.0,Faith Lutheran (NV),#daltonkincaid-NFL-BUF-86,Dalton,,['TE'],,,16697.0,,,Utah,kincaid,1.0,240,,1749867061503.0,Dalton Kincaid,TE,,dalton,nfl,TE,10236,,,76,,b961fa15-0676-4948-b95f-56d06319d40e,Kincaid,,,1113708758392926208,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,donnyventrelli,,True,,,[],,,,Active,1.0,Como Park (MN),#donnyventrelli-NFL-FA,Donny,,['OL'],,,,,,North Dakota,ventrelli,,300,,,Donny Ventrelli,,,donny,nfl,OL,12275,,,76,,4448d400-0be3-11ef-a00b-e9b9d92fa470,Ventrelli,,,1113708762616590336,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-11-05,,,,FD6D9504AFB3,32.0,,248.0,odellbeckham,589984.0,True,,16733.0,[],16389.0,3.0,,Active,10.0,Isidore Newman (LA),#odellbeckham-NFL-FA-3,Odell,27540.0,['WR'],00-0031235,589984.0,9255.0,,,LSU,beckham,,200,,1734395108576.0,Odell Beckham,,9403.0,odell,nfl,WR,2078,,,71,,354dec38-b88b-4ba0-8974-859123f27c45,Beckham,,,1113708736662237184,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-27,,,,,26.0,,9999999.0,donellstanley,835753.0,True,,3126490.0,[],22342.0,0.0,,Active,2.0,Latta (SC),#donellstanley-NFL-FA-0,Donell,33244.0,['OL'],,,14865.0,,,South Carolina,stanley,,320,,1645049421272.0,Donell Stanley,,,donell,nfl,C,7354,,,76,,4fd34650-15f9-4ce7-926d-b31ee4ffd570,Stanley,,,1116853373987979264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999-03-29,,DET,,FB4109715B9E,26.0,Surgery,9999999.0,malcolmrodriguez,1062538.0,True,,,[],,44.0,,Active,3.0,Wagoner (OK),#malcolmrodriguez-NFL-DET-44,Malcolm,,['LB'],,,16052.0,,Knee - ACL,Oklahoma State,rodriguez,2.0,230,,1749224445093.0,Malcolm Rodriguez,LOLB,,malcolm,nfl,LB,8334,,,71,,654b6b85-44e3-4a6e-a7ff-ebcdaa49fe51,Rodriguez,,Questionable,1113708812470087680,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-21,,PIT,,EB955C575CD5,29.0,,9999999.0,corlisswaitman,837730.0,True,,3125280.0,[],22218.0,8.0,,Active,5.0,Milton (FL),#corlisswaitman-NFL-PIT-8,Corliss,32942.0,['P'],,,15012.0,,,South Alabama,waitman,,210,,1679604922909.0,Corliss Waitman,P,,corliss,nfl,P,7215,,,74,,32b2d6f6-a636-4d73-927c-361c1aa809f5,Waitman,,,1113708761639317504,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-10-10,,,,,26.0,,1738.0,justinphillips,,True,,3122441.0,[],21450.0,0.0,,Active,3.0,Pearland (TX),#justinphillips-NFL-FA-0,Justin,32204.0,['LB'], 00-0035419,,13903.0,,,Oklahoma State,phillips,,224,,1588817454713.0,Justin Phillips,,,justin,nfl,LB,6472,,,72,,5ce0fd7f-bb8f-4d0b-a995-1473e148d45b,Phillips,,,1116853256723628032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-08-23,,,,,27.0,,9999999.0,gregjenkins,,False,,16520.0,[],15867.0,10.0,,Inactive,2.0,,#gregjenkins-NFL-FA-10,Greg,27405.0,['DB'],,,,,,Alabama State,jenkins,,208,,,Greg Jenkins,,,greg,nfl,CB,1778,,,"6'1""",,c23373c5-5ec3-4c8e-9599-2ecb86e3b904,Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-08-03,,DAL,,B69E804183DE,30.0,,9999999.0,dantefowler,694612.0,True,,2980100.0,[],16764.0,13.0,,Active,10.0,Lakewood (FL),#dantefowler-NFL-DAL-13,Dante,28391.0,"['DL', 'LB']",00-0032052,694612.0,10349.0,,,Florida,fowler,1.0,261,,1741988135719.0,Dante Fowler,LDE,10389.0,dante,nfl,LB,2308,,,75,,6bc85af5-fc58-4656-82da-d02780a0f6f6,Fowler,,,1113708697328054272,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-07-13,,,,,27.0,,9999999.0,brandonbanks,,False,,3050096.0,[],19170.0,54.0,,Inactive,5.0,Southwest Guilford (NC),#brandonbanks-NFL-FA-54,Brandon,30504.0,['DL'],00-0033254,,12456.0,,,North Carolina-Charlotte,banks,,267,,1535042108273.0,Brandon Banks,,12637.0,brandon,nfl,DE,4317,,,75,,50d58b23-cdf9-4e0c-a303-d74d9e4f9291,Banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-08,,,,,25.0,,9999999.0,damonlloyd,1290291.0,True,,,[],,53.0,,Active,2.0,John Carroll (MD),#damonlloyd-NFL-FA-53,Damon,,['LB'],,,15784.0,,,Indiana (PA),lloyd,,235,,1685571608326.0,Damon Lloyd,,,damon,nfl,LB,8075,,,72,,4f845d14-46aa-4748-bd7f-5fadec6a3199,Lloyd,,,1116853462596845568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001-01-24,,ARI,,F5F017EF9183,24.0,,9999999.0,jammierobinson,1180344.0,True,,,[],,26.0,,Active,2.0,Lee County (GA),#jammierobinson-NFL-ARI-26,Jammie,,['DB'],,,16815.0,,,Florida State,robinson,3.0,195,,1734118844308.0,Jammie Robinson,SS,,jammie,nfl,DB,10986,,,71,,406b6c6f-0172-482e-9ade-f38f5abb95f0,Robinson,,,1113708882716291072,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-05-28,,LV,,0912E314294D,28.0,,9999999.0,jacobbobenmoyer,891027.0,True,,3925443.0,[],21364.0,50.0,,Active,5.0,Cheyenne East (WY),#jacobbobenmoyer-NFL-LV-50,Jacob,32666.0,['LS'],,,13699.0,,,Northern Colorado,bobenmoyer,,235,,1679097015215.0,Jacob Bobenmoyer,LS,,jacob,nfl,LS,7077,,,74,,04d09b84-6c99-4d99-a1f0-c30d3360ab52,Bobenmoyer,,,1113708767528120320,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-31,,,,,26.0,,9999999.0,collinrahrig,,False,,,[],17475.0,64.0,,Inactive,1.0,,#collinrahrig-NFL-FA-64,Collin,28668.0,['OL'],,,10742.0,,,Indiana,rahrig,,291,,,Collin Rahrig,,,collin,nfl,G,2977,,,"6'2""",,f2d5cb5d-f14e-462a-92f8-bb14215c9c32,Rahrig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-06-22,,,,,26.0,,9999999.0,aldendarby,,False,,16985.0,[],16337.0,36.0,,Inactive,1.0,,#aldendarby-NFL-FA-36,Alden,27846.0,['DB'],,,9311.0,,,Arizona State,darby,,192,,,Alden Darby,,,alden,nfl,SS,2045,,,"5'11""",,b299a49e-5eea-4a46-9219-9402e80873c5,Darby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-11,,,,,25.0,,9999999.0,gunnarwatson,,True,,,[],,,,Active,1.0,Taylor County (GA),#gunnarwatson-NFL-FA,Gunnar,,['QB'],,,,,,Troy,watson,,210,,,Gunnar Watson,,,gunnar,nfl,QB,12003,,,75,,a8779730-0707-11ef-acd9-d187d1ff5e39,Watson,,,1113708757881221120,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-07-08,,NE,,6EE13012C395,24.0,,999.0,johnjiles,1478205.0,True,,,[],,83.0,,Active,1.0,Wake Forest (NC),#johnjiles-NFL-NE-83,John,,['WR'],,,18215.0,,,West Florida,jiles,6.0,220,,1736201107606.0,John Jiles,RWR,,john,nfl,WR,12383,,,75,,c5f3e900-0ee9-11ef-8f00-c3a75391e420,Jiles,,,1113708680009773056,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,marctrestman,,False,,,[],18794.0,0.0,,Inactive,0.0,,#marctrestman-NFL-FA-0,Marc,,,,,,,,,trestman,,,,,Marc Trestman,,8340.0,marc,nfl,,3961,,,,,,Trestman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,9999999.0,jeremymoussa,,True,,,[],,,,Active,1.0,Eleanor Roosevelt (CA),#jeremymoussa-NFL-FA,Jeremy,,['QB'],,,,,,Florida A&M,moussa,,225,,,Jeremy Moussa,,,jeremy,nfl,QB,12352,,,75,,b5bdbb00-0c97-11ef-8c99-ef9e96680435,Moussa,,,1113708732350492672,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-10-01,,,,,25.0,,9999999.0,kamrinmoore,,False,,3122800.0,[],19991.0,29.0,,Inactive,4.0,Bishop Denis J. O'Connell,#kamrinmoore-NFL-FA-29,Kamrin,31159.0,['DB'],00-0034408,836078.0,12959.0,,,Boston College,moore,,200,,1572442532402.0,Kamrin Moore,,,kamrin,nfl,FS,5083,,,71,,d4590268-6931-43a1-b794-d9a684c508db,Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993-06-24,,,,,25.0,,9999999.0,chaseprice,,False,,,[],18773.0,35.0,,Inactive,0.0,,#chaseprice-NFL-FA-35,Chase,30070.0,['RB'],,609629.0,11662.0,,,San Diego State,price,,200,,,Chase Price,,,chase,nfl,RB,3940,,,"5'8""",,,Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
